date	een_jaar_geleden_perwords	afgelopen_jaar_perwords	vorig_jaar_perwords	verleden_jaar_perwords
1973-12-31	2.7475306219273063	6.705837450127663	46.14920078525356	2.142142518790781
1974-12-31	3.1788238332838796	5.978086611847296	45.26265577541524	2.2299211964827212
1975-12-31	3.2040330646647996	7.794886411050184	53.12956320660586	3.9691752890623633
1976-12-31	2.685068461473201	5.841201565310121	52.19396237390011	3.438771889255152
1977-12-31	3.2415414597442975	6.435413192139415	59.06279218563507	2.431156094808223
1978-12-31	2.4738758708043065	5.864002064128727	45.720891093753664	1.6492505805362043
1979-12-31	2.6533803368416864	5.081897933273061	46.81642255342705	2.0237646636928117
1980-12-31	2.61989946064368	6.192489634248697	46.15786504297683	2.524630389347546
1981-12-31	3.045089336681201	6.539454149266186	51.167484755708706	2.1465383848736335
1982-12-31	2.355367593034311	5.699989575143033	52.995770843272005	2.826441111641173
1983-12-31	3.0899819646443296	6.228244897486227	59.240747978415506	2.510610346273518
1984-12-31	2.531252603650718	6.263777629372964	57.875589191946084	3.217693987691591
1985-12-31	2.0976277029324235	6.2072656515347235	52.868779859623324	1.8407753311447799
1986-12-31	2.366591537246157	7.311077427564022	60.3058236366119	2.1552887214206073
1987-12-31	2.769231853685201	7.048953809380513	62.47554894147371	1.8461545691234675
1988-12-31	1.3730343801347447	7.107472085403384	53.14450718403894	1.5345678366211852
1989-12-31	2.4407007774939493	4.707065785166903	49.94719805371547	2.615036547314946
